,SiteEnergyUseWN(kBtu),TotalGHGEmissions,log-SiteEnergyUseWN(kBtu),log-TotalGHGEmissions
2568,3787499.0,67.06,15.147216728799762,4.22038966907276
2569,16527711.0,430.84,16.62054904521394,6.068055149269695
2570,7250730.5,262.75,15.796612918292867,5.575001684790276
2571,1243027.75,39.06,14.033061499750707,3.6903783302376723
2572,13909270.0,138.85,16.448066154186936,4.940570419647969
2573,20194606.0,526.85,16.820926146527857,6.268812152435704
2574,40153432.0,617.52,17.508218499060412,6.427329527607229
2575,38105108.0,674.09,17.455858925595255,6.514846015317764
2576,3647345.75,48.76,15.1095105434176,3.907211448430924
2577,5274523.0,152.14,15.47839899628798,5.031352535684977
2578,5528580.5,191.2,15.525441830648465,5.258536496536192
2579,3036464.0,78.85,14.926204567824884,4.380149874661021
2580,7204080.0,243.23,15.790158228968243,5.498110404253996
2581,4980737.5,34.14,15.42108873117918,3.559340082758951
2582,7300977.5,238.48,15.803518938231806,5.478469906057152
2583,1749171.25,20.48,14.37465323399991,3.067122269640664
2584,3216155.0,84.75,14.983697415567232,4.45143608604605
2585,3616214.0,127.29,15.100938456691251,4.854293326261249
2586,4290831.5,124.92,15.271991328021837,4.835646784669093
2587,12870916.0,443.73,16.37048082800533,6.09746735645105
2588,3323400.5,89.02,15.016499364594157,4.500031867864786
2589,6505995.0,142.39,15.688234771198152,4.965568190726947
2590,47602720.0,1990.5,17.678400481433403,7.596643402621699
2591,1598852.625,10.55,14.28479744603741,2.446685436967803
2592,8016521.0,228.4,15.897015219947063,5.435467204695271
2593,9542598.0,170.84,16.071276438187475,5.1465638113205
2594,14810159.0,359.09,16.510823989696764,5.886354000205363
2595,2677620.75,56.82,14.800439551792184,4.0573347365882
2596,2579774.5,41.74,14.763212937607856,3.755135249891002
2597,3783580.25,94.64,15.14618153971103,4.560591142590124
2598,4800620.5,129.39,15.384255946663082,4.87052995943538
2599,9287467.0,222.78,16.044176522510963,5.410663426379575
2600,2192411.0,54.07,14.600512865592869,4.00860510327439
2601,3375016.25,49.58,15.031910993386816,3.923556241241819
2602,28763498.0,723.47,17.17461774544749,6.585440353035913
2603,8729918.0,66.3,15.982266649422225,4.209160236650682
2604,257764208.0,8145.52,19.367555806403008,9.005346121182038
2605,3313397.0,83.7,15.013484806876807,4.439115601658009
2606,9708318.0,123.71,16.08849370478609,4.825991041932656
2607,7034167.5,242.36,15.766290046804494,5.494541828510982
2608,6337972.0,206.01,15.662069559204996,5.332767101277263
2609,2415462.5,69.44,14.697401752119312,4.254761283628006
2610,10067991.0,328.97,16.124871840640285,5.799001741237135
2611,7874958.5,297.43,15.879198599805603,5.698535399469211
2612,3016373.5,35.78,14.919566171488926,3.604954219176175
2613,9589728.0,369.14,16.07620318785763,5.913881312449602
2614,13279344.0,272.85,16.401720378507022,5.61258051122973
2615,2380144.5,73.47,14.682672178232805,4.310396359722554
2616,2260359.75,46.36,14.631034982403735,3.8577779905757503
2617,4998584.5,80.08,15.424665530374622,4.395436321583799
2618,9676783.0,309.6,16.08524017264672,5.738505910714586
2619,11754087.0,338.16,16.279711652939707,5.826471972435803
2620,2443194.0,49.12,14.708817166948013,3.9144201300278674
2621,1519074.75,21.29,14.233612648668956,3.1041381473977774
2622,6211749.5,208.26,15.641953298245786,5.343577497952901
2623,4138032.75,168.88,15.23573129336843,5.13509230544507
2624,1722053.0,28.27,14.359028322363152,3.3765631007037946
2625,12871628.0,388.37,16.370536144989142,5.964530048367777
2626,2411402.25,16.81,14.695719397429222,2.87976009730157
2627,8886716.0,270.97,16.000068247946665,5.605691766095507
2628,147299056.0,4906.33,18.807975479511484,8.498485284694775
2629,2470597.75,36.24,14.71997108813475,3.617383452408866
2630,571637.5,9.63,13.256262077563179,2.363680192353857
2631,296671744.0,10734.57,19.50813684985337,9.2813178062484
2632,9030149.0,207.79,16.016079536550883,5.341328962141284
2633,4480534.5,145.31,15.315253128497877,4.985727658390071
2634,1597907.25,72.88,14.284205988140624,4.302442155331039
2635,12616417.0,469.57,16.35050953960626,6.153944725854957
2636,3321734.0,49.09,15.015997794751328,3.9138213873695253
2637,2762805.5,84.57,14.831757568879869,4.449334754429963
2638,5391782.0,149.93,15.500386685957315,5.016816153171337
2639,11208195.0,225.19,16.232155854354996,5.42137535403989
2640,3011741.75,71.86,14.918029455887885,4.288539791580417
2641,2457326.25,43.98,14.714584833517389,3.8062179465311696
2642,4135198.25,69.42,15.235046071494246,4.254477313726906
2643,2453255.5,16.0,14.71292688361175,2.833213344056216
2644,5280739.0,201.05,15.47957679737729,5.308515191524482
2645,5879083.0,254.87,15.58691152542656,5.5446695029991275
2646,2185550.5,50.52,14.59737875740961,3.9419700817960983
2647,2574628.5,59.63,14.761216198232605,4.1047898200836395
2648,8935423.0,226.06,16.00553415928301,5.425214299736387
2649,28731502.0,661.04,17.17350474424078,6.49532597707234
2650,26122018.0,1060.13,17.07828915647559,6.96708965702724
2651,26831896.0,780.84,17.1051019243377,6.6616501160305805
2652,1500938.5,44.22,14.221601803340914,3.811539466849824
2653,3944732.0,26.39,15.187891829363311,3.3101779832749867
2654,9892566.0,68.24,16.107294225026465,4.237578730308009
2655,5168686.5,68.19,15.458129345782602,4.23685634351072
2656,18811322.0,149.27,16.749969533732056,5.012433676037635
2657,24755086.0,172.58,17.024541561213013,5.156638588216099
2658,40037736.0,398.19,17.505332992332544,5.98943749402335
2659,42227404.0,313.3,17.55857997581532,5.750347943803522
2660,31693704.0,359.11,17.271628638686163,5.88640954033312
2661,3826622.5,170.51,15.157493379636154,5.144641573943989
2662,8081443.0,100.26,15.905081127401322,4.617691466541763
2663,3992167.75,26.19,15.199845187564142,3.3028492586443794
2664,15742790.0,563.25,16.571893104167042,6.335497415697645
2665,27018020.0,229.25,17.112014645771065,5.439165675135416
2666,9075988.0,222.19,16.021142912893474,5.408023426636094
2667,39360016.0,275.54,17.488261062058804,5.622355475960472
2668,18468776.0,130.73,16.731592134498513,4.880754373241736
2669,4135330.5,51.67,15.23507805251312,3.964046033495298
2670,4188308.75,31.97,15.247807809555614,3.49559805708364
2671,18982748.0,213.23,16.759041177328417,5.367050204229129
2672,10471812.0,70.15,16.164197729269574,4.264790324535862
2673,0.0,940.47,0.0,6.847442483542804
2674,44683660.0,318.97,17.615118467035916,5.768227241398966
2675,24603420.0,171.52,17.018396056274597,5.150513171779642
2676,3743228.5,26.1,15.135459299460559,3.299533727885655
2677,18754466.0,139.72,16.74694252200605,4.946772100429302
2678,32577050.0,231.32,17.299118641387608,5.448115731636431
2679,9843217.0,218.53,16.10229324808528,5.391488897435831
2680,47518124.0,627.87,17.676621775169505,6.443924558074251
2681,42071712.0,287.32,17.554886172588954,5.664070974419973
2682,71568952.0,546.65,18.086171920573264,6.3056363967697555
2683,9510490.0,175.95,16.0679060630521,5.175867206791472
2684,61576184.0,429.27,17.93578574660908,6.0644129186132485
2685,13972700.0,298.61,16.452616055422414,5.702481628923153
2686,13862720.0,216.24,16.444713852804036,5.381002733166644
2687,2970604.25,70.17,14.904276277895741,4.26507138131118
2688,6707359.5,89.47,15.718716063451032,4.50501830403765
2689,29997380.0,198.34,17.216620635815563,5.29501190953931
2690,30038490.0,209.41,17.21799015057585,5.3490580082512205
2691,5008123.5,119.03,15.426572051676704,4.787741711537254
2692,4426136.0,30.86,15.30303775257093,3.4613513044819024
2693,7046345.5,49.12,15.768019813512101,3.9144201300278674
2694,24224888.0,168.88,17.002891133687264,5.13509230544507
2695,9944328.0,72.42,16.112512996902932,4.2961963780686885
2696,0.0,197.19,0.0,5.289226166536256
2697,26144226.0,176.43,17.079138959284712,5.178576164935488
2698,20179120.0,141.95,16.820159013962865,4.9624949187683205
2699,14913424.0,103.97,16.517772371964202,4.653674595047707
2700,5569686.0,46.03,15.53284941642866,3.8507856959569566
2701,29949248.0,208.79,17.21501480708614,5.346107030383885
2702,14736775.0,384.27,16.505856696242738,5.953944387194059
2703,2933288.75,24.91,14.891635132715399,3.2546289945740186
2704,24880988.0,741.3,17.02961457584907,6.609753474123501
2705,2098949.75,78.92,14.556948134973423,4.381026134340298
2706,14072349.0,355.05,16.459722437176637,5.875071170428134
2707,19730534.0,530.66,16.797677993698066,6.276004187287266
2708,28559888.0,1084.79,17.167513808873483,6.990063111629714
2709,48479988.0,337.97,17.696661672827616,5.825911607889265
2710,57051236.0,2573.75,17.859460316771735,7.853507721005911
2711,12080064.0,162.45,16.30706713125117,5.09650713317022
2712,4811200.0,116.03,15.386457299064734,4.762430312186675
2713,1109137.125,48.65,13.919093807720277,3.9049983904911816
2714,5803409.0,40.46,15.573956233787392,3.7247291070076334
2715,4243867.0,70.47,15.26098567549904,4.269277781231888
2716,5095134.5,156.67,15.443796818986016,5.06050424124939
2717,18102026.0,224.36,16.711534478916036,5.417699123568117
2718,55140300.0,588.9,17.825391422377088,6.3799530310090296
2719,34527356.0,1510.85,17.357262524299404,7.321089345468996
2720,58506844.0,530.18,17.88465431390413,6.275100946851013
2721,6771618.5,193.72,15.728250833415018,5.2715626292392175
2722,5171529.0,36.61,15.458679140808018,3.627269972482245
2723,7711757.5,148.11,15.858256799948174,5.0046842886028164
2724,19249572.0,131.4,16.772999436633864,4.885827643502908
2725,6146691.5,65.2,15.631424690235736,4.192680462942962
2726,7335905.5,51.14,15.808291547471894,3.9539324085053558
2727,37984148.0,1468.5,17.452679499088134,7.292677485858972
2728,11792293.0,318.08,16.28295682525785,5.765441855042929
2729,6825027.0,202.99,15.736107001590984,5.318070973034873
2730,0.0,238.09,0.0,5.476840050084842
2731,53974556.0,793.05,17.80402332682799,6.677146431556656
2732,3564626.75,74.83,15.086570188426286,4.328493992712844
2733,7163323.5,48.54,15.784484746818134,3.9027804240612136
2734,50984500.0,525.78,17.747032242540257,6.2667830040763
2735,27340878.0,216.43,17.123893539438207,5.381876959646967
2736,20421248.0,135.23,16.832086534354254,4.9143446337779695
2737,4757299.5,33.17,15.37519094348444,3.5313480661272005
2738,4549892.0,31.72,15.3306142741671,3.487986511734546
2739,13329024.0,92.92,16.40545454619397,4.5424433560797866
2740,6047637.0,281.55,15.6151783405528,5.6438555260758525
2741,2500323.75,44.48,14.731931181402155,3.8172726688823353
2742,14009703.0,201.15,16.455260790324115,5.30900999608678
2743,21156670.0,147.49,16.867465827435698,5.00051761590797
2744,55073120.0,456.22,17.82417233295765,6.125164675495825
2745,75073888.0,530.59,18.13398337318937,6.2758725155259665
2746,9707963.0,243.66,16.088457137539923,5.49986949161877
2747,16373232.0,114.14,16.61115842526611,4.7461487792476635
2748,1987934.625,13.86,14.502607283883611,2.698673039289613
2749,3153949.5,117.11,14.96416635202559,4.771616393623756
2750,763364.5,5.32,13.54549222571245,1.843719208158766
2751,18471858.0,236.9,16.7317589968128,5.471850417308912
2752,775864.1875,5.44,13.561734056624541,1.8625285401162623
2753,4342597.0,30.27,15.283983344488117,3.44265917146975
2754,3155171.75,21.36,14.964553806816648,3.1072736482868986
2755,5661689.5,39.47,15.549233080496554,3.7005609588877744
2756,11672252.0,374.92,16.272725044755187,5.92937635479456
2757,5531460.0,35.8,15.525962533903458,3.6054978451748854
2758,6353294.0,42.03,15.664484133925844,3.7618975468505083
2759,5535626.0,38.59,15.52671539684207,3.678576561118039
2760,4742869.0,33.06,15.372152995671103,3.5281236752345424
2761,4414587.0,93.23,15.300425069432485,4.545738602218665
2762,4899096.0,32.73,15.40456146038387,3.5183876490735586
2763,23293664.0,454.49,16.963691993155557,6.1213737625622064
2764,3018140.75,20.86,14.920151885397814,3.0846584827483925
2765,19031574.0,326.18,16.76160999990433,5.790510478166025
2766,5869476.5,40.47,15.585276175917441,3.7249702742582897
2767,3238216.0,22.57,14.990533427651162,3.1599747169480397
2768,7960023.0,61.93,15.889942572891398,4.1420229975388425
2769,2811924.5,29.53,14.849380037962868,3.4187098067467865
2770,30401640.0,632.4,17.230007145182725,6.45110213410454
2771,11812678.0,94.64,16.284684004108477,4.560591142590124
2772,6917478.5,122.68,15.749562027140453,4.817697584839112
2773,7554767.0,69.59,15.837689445077167,4.256888491407381
2774,3066491.25,74.1,14.936044876733716,4.318820558770089
2775,3558562.5,23.81,15.084867510159693,3.21124679770371
2776,3838006.75,25.32,15.16046397482862,3.2703291064571163
2777,3705629.0,24.35,15.12536384274291,3.232778730037192
2778,0.0,24.29,0.0,3.2304090606818736
2779,19718338.0,477.87,16.79705967438236,6.17142916182822
2780,8422861.0,77.99,15.946460233452019,4.369321262176328
2781,1178591.625,22.44,13.97983159394231,3.154443964708812
2782,43178016.0,1032.63,17.580842057957486,6.9408321573749285
2783,14843382.0,277.98,16.513064734683013,5.631140094664089
2784,6522551.5,45.47,15.69077634502157,3.8388069430968867
2785,1396082.25,41.8,14.149181195196865,3.756538102587751
2786,8949319.0,110.46,16.00708810971096,4.7136657821413905
2787,800622.875,10.24,13.593146546479923,2.419478844465545
2788,13827966.0,237.39,16.442203693558554,5.473907988002699
2789,17225444.0,553.27,16.661898209073104,6.317651932644658
2790,8901074.0,158.92,16.00168261392512,5.074673690192145
2791,4991360.5,34.9,15.423219276203469,3.580737295494233
2792,3897738.0,27.17,15.175907199393837,3.338257581888281
2793,5413418.0,37.74,15.504391429027633,3.65687265797885
2794,11325513.0,94.47,16.24256861461691,4.558812062009942
2795,8651835.0,85.01,15.973282110720557,4.454463568563388
2796,7683885.0,53.57,15.854635966737625,3.9994842811981406
2797,1468317.375,17.17,14.199628341345242,2.89977188240808
2798,272913.6875,8.15,12.516914525328797,2.21375387928743
2799,1254908.5,25.58,14.042574016394074,3.2801590532850993
2800,7783714.5,53.25,15.867544352848071,3.993602992420569
2801,318962.8125,2.22,12.672832934893258,1.169381359556317
2802,402051.3125,2.8,12.90433748973192,1.33500106673234
2803,6345882.5,237.36,15.663316892935967,5.473782135878778
2804,8950688.0,59.21,16.007241070528202,4.097838451476356
2805,1751500.375,42.65,14.375983906660764,3.776203282285611
2806,2808274.75,76.68,14.848081240873332,4.35259782398307
2807,1536998.25,10.72,14.245342534557048,2.4612967841488667
2808,528115.6875,3.62,13.177072537324735,1.5303947050936475
2809,1760992.25,46.93,14.381388554421592,3.86974161317154
2810,2220030.5,28.63,14.613031942936987,3.388787361585474
2811,333622.5938,6.32,12.71776867178599,1.9906103279732201
2812,10093972.0,204.81,16.12744907102242,5.326953413084369
2813,21341708.0,152.71,16.87617388497994,5.035067710236841
2814,1231121.75,32.02,14.023437115873623,3.497113438491982
2815,15076756.0,414.43,16.528664844366464,6.02931412838173
2816,11311432.0,272.54,16.24132454209988,5.611447863453405
2817,9200102.0,54.92,16.03472523760877,4.0239220979255546
2818,10443463.0,190.61,16.161486886151348,5.2554620562416074
2819,5444253.5,38.55,15.510071390374987,3.677565694213663
2820,3586460.5,90.24,15.09267661979144,4.5134933974161875
2821,6114351.5,49.17,15.626149434334254,3.9154172384961616
2822,8767252.0,262.45,15.98653408837265,5.573863596655295
2823,21290090.0,247.35,16.873752311167713,5.514839041553359
2824,2109093.75,42.25,14.561769384957199,3.7669972333778885
2825,5318277.0,35.8,15.48666012471026,3.6054978451748854
2826,7783388.0,129.29,15.867502405419756,4.86976273521484
2827,9266020.0,293.55,16.04186461130626,5.685448767967697
2828,6636482.5,44.35,15.708092787795021,3.814410176561146
2829,1196293.25,22.1,13.994739211660777,3.139832617527748
2830,2502923.5,57.73,14.73297040615554,4.072950669534428
2831,4636396.5,58.88,15.349448221785124,4.092342559551428
2832,2149815.75,58.67,14.580893163913204,4.088829381533991
2833,16041286.0,295.48,16.590676394091563,5.691979762537049
2834,6718441.0,91.1,15.720366840380976,4.522874943261261
2835,6486377.5,45.22,15.685214920606796,3.8334126048462345
2836,1153253.75,23.86,13.958098720206296,3.213260086082565
2837,2145554.75,22.12,14.578909167695093,3.1406980438041767
2838,3380481.5,65.3,15.033529008750468,4.194189897191817
2839,6657348.5,49.74,15.711231990331338,3.9267145541711357
2840,2551022.25,107.16,14.752005111155329,4.683611612294654
2841,2792753.5,20.29,14.842538942746808,3.058237478905388
2842,2898646.0,39.5,14.879754634363445,3.7013019741124933
2843,3591767.75,64.0,15.094155327155853,4.174387269895637
2844,14339818.0,365.79,16.478550771019826,5.90478947719715
2845,5662234.0,39.47,15.549329248561316,3.7005609588877744
2846,1252323.875,8.73,14.040512281806098,2.2752138961979136
2847,13564414.0,306.5,16.422960377454114,5.728475087246572
2848,11348758.0,29.43,16.24461895670667,3.4154289639088797
2849,2830674.75,19.73,14.856026022034522,3.0315819264476884
2850,6669621.5,134.69,15.713073819588503,4.910372872157861
2851,3020795.0,19.89,14.9210309307799,3.0392705755684744
2852,2380143.75,76.8,14.682671863125968,4.354141431184346
2853,7778893.0,130.31,15.866924726665937,4.877560939870913
2854,4501784.0,99.59,15.31998454275579,4.611052849146247
2855,3408133.75,22.39,15.041675705468935,3.1523085805960878
2856,2462293.5,31.58,14.716604196769438,3.4836986031738992
2857,2472120.0,65.56,14.720587044581858,4.198103796512953
2858,3471977.25,74.18,15.060235090341834,4.319885238136032
2859,4374646.0,30.5,15.291336388804298,3.449987545831587
2860,911161.3125,16.48,13.722476329965632,2.8610573702273894
2861,2688675.75,18.74,14.804559716050251,2.9826470340053355
2862,5550151.0,138.35,15.529335872734977,4.936988753927957
2863,2972492.75,20.18,14.90491180493763,3.0530573401732606
2864,9722890.0,67.78,16.089993560197225,4.23091300500412
2865,25567108.0,182.14,17.056817278693114,5.210250887679586
2866,6114759.5,180.76,15.62621616035112,5.202687135532787
2867,4347677.0,98.43,15.285152467443162,4.599453878991982
2868,5107519.5,47.25,15.446224619371195,3.876395827784995
2869,75252304.0,810.7,18.136357092353368,6.69913081376713
2870,7589347.5,100.42,15.842256309060497,4.619270310366873
2871,1838287.25,49.25,14.424345397675527,3.917010546939185
2872,2774363.5,42.74,14.835932269927095,3.778263015248622
2873,3166841.75,33.41,14.968245671619902,3.538347219809389
2874,8570571.0,59.75,15.963845032804059,4.1067670822206574
2875,19892050.0,477.85,16.805830762658243,6.171387395967629
2876,8381834.5,58.43,15.941577481886839,4.084799149378569
2877,2540840.5,67.29,14.748005883339852,4.223763342972998
2878,3434358.5,25.3,15.049341003370126,3.269568939183719
2879,20764814.0,692.12,16.848770525785056,6.541203144372571
2880,40754364.0,734.72,17.523073508478994,6.600849611562597
2881,56785916.0,481.06,17.854798912808295,6.178068587631244
2882,17254810.0,190.1,16.663601561107395,5.252796851246227
2883,5739540.0,40.38,15.562889799941571,3.722797672317397
2884,5820712.5,94.74,15.576933406695247,4.561636183964363
2885,14802479.0,130.32,16.510305292264036,4.877637092633392
2886,15490998.0,357.39,16.555769703534885,5.881621778925799
2887,8455976.0,282.46,15.950384086566354,5.6470710197387595
2888,3065954.5,21.37,14.93586982428378,3.107720775502038
2889,2739121.5,23.48,14.823148171597065,3.1978564576441255
2890,5101504.5,35.56,15.445046250211195,3.5989547465859495
2891,8594217.0,58.52,15.966600209530144,4.086312390524837
2892,15725581.0,116.95,16.57079937099466,4.770260805853684
2893,16339807.0,111.69,16.609114897021097,4.724640685964258
2894,4395027.0,30.61,15.295984459957117,3.4534735262275262
2895,9336260.0,98.54,16.049416408855958,4.6005595734304086
2896,22571400.0,357.86,16.932194220416193,5.882932340284521
2897,12843856.0,0.0,16.368376200526324,0.0
2898,2956254.5,60.7,14.899433991685767,4.122283930911342
2899,2421613.25,55.73,14.699944921211479,4.038303171338476
2900,25478086.0,177.62,17.05332930735677,5.18526064425574
2901,830100.0,5.59,13.629302659116536,1.8855533485144158
2902,7857972.5,54.78,15.877039306735476,4.021415382199343
2903,14856199.0,103.57,16.513927844498102,4.649856703610498
2904,5799664.5,116.74,15.573310801439737,4.768478803600115
2905,12729858.0,88.74,16.35946089427429,4.496916600547837
2906,10445641.0,70.09,16.16169541589962,4.263946679941392
2907,17186624.0,119.81,16.659642023004242,4.7942190635314725
2908,1411471.75,8.8,14.16014422078617,2.2823823856765264
2909,7046428.5,47.39,15.768031592596648,3.8792931808052273
2910,5268183.0,97.82,15.477196269101707,4.593300013417604
2911,3350477.0,69.02,15.024613580189653,4.2487809155265195
2912,8615958.0,119.46,15.969126739218368,4.791317747615575
2913,10622784.0,157.48,16.178511780453505,5.0656284023902955
2914,1015060.188,7.08,13.830459452384876,2.089391872533004
2915,2869350.25,95.86,14.869596516887547,4.573266636975083
2916,6562048.5,75.29,15.696813535906612,4.334541868102138
2917,2882685.0,19.86,14.874233056363588,3.0378334495726262
2918,5285776.5,178.62,15.480530280941132,5.1908435082428035
2919,1667059.125,34.14,14.326572228868947,3.559340082758951
2920,17384564.0,293.56,16.671093301540736,5.685482717484768
2921,4817062.0,33.58,15.387674964206509,3.5432754802551445
2922,8873485.0,61.86,15.998578287224065,4.140910031369422
2923,5481549.0,38.21,15.516898465645935,3.6689318163042404
2924,6859198.0,47.82,15.741101229036243,3.888140064964814
2925,8732968.0,68.06,15.982615961635762,4.234975691961846
2926,5034942.5,65.03,15.431912862621989,4.19010918420648
2927,9836703.0,119.93,16.10163125356743,4.795211865797184
2928,16572684.0,147.82,16.62326641610673,5.002737521969115
2929,18235512.0,246.83,16.718881514541017,5.512743027242523
2930,12019477.0,346.62,16.302039058507695,5.851109929135334
2931,274725984.0,1921.82,19.43128474069442,7.561548137463526
2932,92537256.0,882.56,18.343121899767596,6.783959201168626
2933,16228155.0,110.7,16.602258316276814,4.715816706075155
2934,23128454.0,582.28,16.956574235608294,6.368667345498175
2935,8303666.5,109.85,15.932207842642024,4.70817793606232
2936,5240110.20067307,109.16,15.471853277574546,4.7019338544204
2937,4040138.75,133.8,15.211789840923217,4.9037921984782065
2938,2533838.5,27.82,14.745246299262142,3.361069590571376
2939,7802205.5,54.4,15.869917136270896,4.014579593753238
2940,2886141.5,20.12,14.87543139339636,3.050220458838061
2941,37351804.0,426.39,17.435891795015298,6.057696945325412
2942,17352520.0,639.72,16.669248356395403,6.462592544015427
2943,19036416.0,132.71,16.761864386845783,4.895673275626574
2944,17267470.0,119.03,16.66433500048823,4.787741711537254
2945,4675881.5,41.8,15.357928472943575,3.756538102587751
2946,2038746.5,13.72,14.52784620667504,2.6892071133007303
2947,7066534.5,169.06,15.770880889481113,5.136151315957647
2948,39518364.0,264.78,17.492276058530628,5.5826688989033615
2949,8588643.0,89.41,15.965951423525167,4.504354880749275
2950,4269199.5,31.43,15.266937131139901,3.4790839203192268
2951,16162013.0,390.67,16.59817423200458,5.970419648512232
2952,13568148.0,94.59,16.42323561867522,4.560068212075671
2953,4353025.0,30.35,15.286381793408856,3.4452142670789296
2954,2709055.0,73.58,14.812110792688198,4.311872374750675
2955,6612733.0,152.28,15.704507742046198,5.03226631422255
2956,7181600.0,60.92,15.787032896669343,4.125843229281472
2957,1951856.25,13.61,14.484291913158087,2.681706225762608
2958,10775646.0,75.12,16.192799238555086,4.332311042427949
2959,151754.2969,1.06,11.930024613749138,0.7227059828014898
2960,4843056.0,131.64,15.393056690880424,4.887638691386985
2961,3013861.5,89.53,14.918733036689979,4.505681287487349
2962,7728856.5,158.55,15.860471608863797,5.072357352724253
2963,7593035.0,195.43,15.84274206939314,5.280306133746185
2964,38074932.0,166.13,17.45506669705912,5.1187719527008335
2965,16973858.0,455.39,16.647185012655058,6.1233477071431475
2966,9683979.0,67.51,16.085983531775664,4.226979720014808
2967,5587502.5,74.45,15.536043144301976,4.323470185213858
2968,3459543.0,24.12,15.056647346441077,3.223664341599998
2969,622185.6875,4.2,13.340995467363356,1.6486586255873816
2970,11518169.0,106.12,16.259436346446694,4.673949701382917
2971,13631141.0,95.03,16.427867585929576,4.564660642649882
2972,5034998.5,79.39,15.431923984829929,4.386889790339869
2973,3004271.0,20.94,14.915545833705874,3.088311454847084
2974,9941308.0,69.3,16.112209260103217,4.252771798816619
2975,1167543.25,27.24,13.970413169305875,3.3407394126250414
2976,295929888.0,12307.16,19.505633122745735,9.418017736032445
2977,12814944.0,133.5,16.366122625925605,4.901564199041894
2978,7947933.5,54.18,15.888422641552951,4.01060056878914
2979,1185468.125,14.49,13.985649140285101,2.740194654428777
2980,13961121.0,453.76,16.451787024561643,6.119769807260906
2981,9495641.0,278.97,16.066343514476728,5.634682454571901
2982,1083729.625,7.56,13.895919929177749,2.1471001901536506
2983,14128860.0,284.01,16.463730142777546,5.652524267372389
2984,11474490.0,295.12,16.255636955628592,5.6907647775748975
2985,1088167.75,13.07,13.900006795474035,2.644044871126298
2986,25585012.0,189.85,17.05751730833142,5.251487779191239
2987,755287.5,16.27,13.53485507444751,2.848970892158587
2988,2789344.0,95.54,14.841317359210366,4.569957430232347
2989,10434333.0,267.0,16.16061227278628,5.5909869805108565
2990,7070998.5,49.29,15.77151239987502,3.9178062501838733
2991,17877436.0,128.73,16.69904997291582,4.865455367582921
2992,755132.125,5.03,13.534649337191135,1.7967470107390942
2993,1190355.125,8.14,13.989763085022844,2.2126603854660587
2994,2090011.625,25.6,14.552680664592605,3.2809112157876537
2995,746502.125,4.85,13.523155082154897,1.766441661243765
2996,9405139.0,343.68,16.056766906305572,5.842616450371566
2997,1813368.125,12.15,14.410697068020694,2.5764217586237734
2998,889932.6875,6.02,13.698902230505466,1.9487632180377197
2999,1552051.25,65.25,14.25508864539572,4.193435464866331
3000,891251.5,31.74,13.700383055755797,3.4885975719429885
3001,2637723.5,89.08,14.785427171627498,4.50069816439138
3002,5148021.0,95.26,15.454123121193296,4.567052863874963
3003,1557494.125,62.17,14.258589399622796,4.145829504910609
3004,1692054.125,11.29,14.34145439840483,2.5087859235779435
3005,1337789.75,24.39,14.106530117305569,3.234355395716587
3006,7175180.0,276.63,15.786138545772612,5.626289291957863
3007,2564004.0,17.87,14.757081047098799,2.9375733593804587
3008,2064345.875,36.02,14.540324451056183,3.6114583071453517
3009,2998131.0,63.86,14.913499986028318,4.172231100879172
3010,6544970.0,44.01,15.694207526453066,3.806884687304841
3011,2354759.25,38.9,14.671949475579295,3.686376323895818
3012,1078904.0,43.84,13.891457195878493,3.8031005982039594
3013,725500.875,4.74,13.494618935727575,1.747459210331475
3014,2697683.25,53.21,14.807904277766987,3.992865393272247
3015,1034279.313,6.72,13.84921639305538,2.0438143640366846
3016,1218656.75,25.6,14.013260606121694,3.2809112157876537
3017,1424044.5,4.58,14.169012322690786,1.7191887763932197
3018,2244011.75,70.76,14.623776227426765,4.27332721775054
3019,4125942.25,122.83,15.232805218277347,4.818909657227008
3020,2495909.5,86.46,14.730164150456769,4.471181545984774
3021,2832228.5,77.04,14.856574768647928,4.357221515754911
3022,345866.6875,2.41,12.75381157483465,1.2267122912954254
3023,628358.0,4.16,13.350866938168215,1.6409365794934714
3024,660438.375,4.43,13.400660612206517,1.691939133945844
3025,606874.5,21.93,13.316078941920281,3.132446096869813
3026,4702777.0,62.46,15.363663955900648,4.150409786155049
3027,837436.375,16.01,13.638101763766082,2.8338014064077703
3028,3220635.25,22.65,14.985089491169335,3.1633631149379418
3029,2000228.875,37.78,14.508772669419411,3.6579046498145056
3030,3493213.5,130.28,15.066332930434891,4.8773324467818355
3031,2921324.5,106.77,14.887548009601781,4.6799993266087405
3032,1199700.5,30.41,13.997583333814816,3.447126313550555
3033,1720256.75,66.44,14.357984692213712,4.2112383136936
3034,956837.8125,6.1,13.771390226259618,1.9600947840472698
3035,5128380.0,145.35,15.450300572794605,4.986001013137895
3036,3499305.5,29.04,15.06807536396961,3.402529826895934
3037,4459113.0,29.33,15.310460649553267,3.41213732170049
3038,2938387.5,29.71,14.89337185978541,3.424588334452731
3039,4381679.0,50.46,15.292942770455502,3.940804806853598
3040,1837333.5,69.57,14.42382643798555,4.256605125012738
3041,2467526.25,80.47,14.718727093795156,4.400234854322551
3042,2179860.5,71.06,14.59477190063693,4.277499105319947
3043,1204152.25,29.84,14.001287180804132,3.4288125486951286
3044,7339108.0,169.75,15.808728003576602,5.140200498450899
